license_id,name,owner,status,status_date,street,city,zip,phone,county,service_type
"1127339","Blakeway Katelyn R","","Active","","14149 28TH AVE S","Glyndon","56547","(218) 790-9181","Clay","Family Child Care"
"1098194","Blanchette Nicole","","Active","","3532 134TH AVE NW","Andover","55304","(612) 290-6193","Anoka","Family Child Care"
"1111522","Blank Chad Alan","","Active","","Hennepin County","","","","License number: 1111522","Child Foster Care"
"1126548","Blankenship Taylor Mae","","Active","","719 RICE ST","Faribault","55021","(612) 310-2212","Rice","Family Child Care"
"1129020","Blankers Mindy Rae","","Conditional","12/01/2025","731 MILL ST E","Edgerton","56128","(507) 820-1247","Pipestone","Family Child Care"
"1129578","Blaschko Kallie Rose","","Active","","361 S MONTGOMERY AVE","Le Center","56057","(612) 394-1170","Le Sueur","Family Child Care"
"234148","Blaschko Kristine J","","Active","","304 6th Ave Box 322","Ellendale","56026","(507) 382-4703","Steele","Family Child Care"
"1124162","Blaser Elizabeth Anne & Blaser Chad Allen","","Active","","39638 390TH AVE SE","Fosston","56542","(218) 431-0910","Polk","Adult Foster Care"
"1101529","Blaser Rachel Kay","","Active","","1002 9TH ST NW","Austin","55912","(507) 319-6270","Mower","Family Child Care"
"1106009","Blast Wrap Around Care - Oak View","","Active","","6710 E Fish Lake Rd","Maple Grove","55369","(763) 391-8688","Hennepin","Certified Child Care Center"
"1123912","Blecker Lindsay M","","Active","","1711 PLAINVIEW LN","Albert Lea","56007","(507) 402-3501","Freeborn","Family Child Care"
"1093798","Blended Youth & Family Services LLC","","Active","","3765 COUNTY ROAD 74","Saint Cloud","56301","(320) 224-0432","Stearns","Home and Community Based Services"
"1100921","Blenkush Francine Anderson","","Active","","42241 COUNTY ROAD 2","Rice","56367","(320) 493-0187","Stearns","Family Child Care"
"1099890","Bliesmer Trishia M","","Active","","1167 70TH AVE","Sherburn","56171","(507) 236-6392","Martin","Family Child Care"
"1111455","Bliss Home Healthcare","","Active","","5367 MINNEHAHA AVE APT 116","Minneapolis","55417","(763) 327-0015","Hennepin","Home and Community Based Services"
"2001559","Blissful Beginnings Child Care","","Active","","211 Cleveland St S","Cambridge","55008","(763) 657-9529","Isanti","Child Care Center"
"2001769","Blissful Beginnings Child Care","","Active","","820 Howe Ave","Mora","55051","(763) 657-9529","Kanabec","Child Care Center"
"1127638","Blix Sarah Jane & Blix Randy Charles","","Active","","St. Louis County","","","","License number: 1127638","Child Foster Care"
"1032871","Bloch Gail Louise","","Active","","13621 FORDHAM AVE","Apple Valley","55124","(952) 607-9551","Dakota","Family Child Care"
"1114314","Bloch Makayla Victoria","","Active","","518 IRIS LN NE","Saint Joseph","56374","(320) 250-9929","Stearns","Family Child Care"
"1127600","Block Robert Earl & Gardner Latrice Antionette","","Active","","Ramsey County","","","","License number: 1127600","Child Foster Care"
"1099015","Block Tamara Anne & Block Douglas Henry","","Active","","1636 Idaho Avenue E","Saint Paul","55106","(763) 286-2444","Ramsey","Adult Foster Care"
"1120500","Bloedow Ashley Lynn","","Active","","9516 204TH ST W","Lakeville","55044","(612) 598-0039","Dakota","Family Child Care"
"227362","Bloemendaal Judy","","Active","","3187 Spruce Ave","Slayton","56172","(507) 836-6872","Murray","Family Child Care"
"1001315","Bloemke Kari J","","Active","","807 Cedar St","Nicollet","56074","(507) 381-9886","Nicollet","Family Child Care"
"1124662","Blom Charlotte Jean & Bunes Brittany Beth","","Closed","08/20/2025","Dakota County","","","","License number: 1124662","Child Foster Care"
"1123092","Blom Lori Jean","","Active","","20961 229TH AVE","Glenwood","56334","(320) 808-6267","Pope","Family Child Care"
"1113153","Blom Sherry Mae","","Active","","11690 HIGHWAY 8","Floodwood","55736","(218) 591-9211","St. Louis","Adult Foster Care"
"1048881","Blom Thandi","","Active","","2517 NOKOMIS AVE","Saint Paul","55119","(651) 338-6372","Ramsey","Family Child Care"
"1127001","Blom Thandi Nneka & Blom Michael Joseph","","Active","","Ramsey County","","","","License number: 1127001","Child Foster Care"
"1122614","Blom Virginia","","Active","","Anoka County","","","","License number: 1122614","Child Foster Care"
"1125030","Blomquist Gillian Johnson & Blomquist Michael Henry","","Active","","Hennepin County","","","","License number: 1125030","Child Foster Care"
"1125942","Blonigen Bethany Anne & Blonigen Brady James","","Active","","Stearns County","","","","License number: 1125942","Child Foster Care"
"221849","Blonigen Patricia M","","Active","","40175 County Rd 9","Avon","56310","(320) 746-2946","Stearns","Family Child Care"
"1113819","Blood Kalie Rae","","Active","","2891 234TH LN NW","Saint Francis","55070","(952) 234-0794","Anoka","Family Child Care"
"1121500","Blood Sandra Dee & Blood Robert John","","Closed","08/28/2025","Crow Wing County","","","","License number: 1121500","Child Foster Care"
"1005558","Bloom Early Learning","","Active","","17805 County Road 6","Plymouth","55447","(763) 449-0600","Hennepin","Child Care Center"
"1097990","Bloom Early Learning","","Active","","3755 Dunkirk Ln N","Plymouth","55446","","Hennepin","Child Care Center"
"1112880","Bloom Health Inc","","Active","","322 W LAKE ST STE 216","Minneapolis","55408","(612) 747-1850","Hennepin","Home and Community Based Services"
"1102511","Bloom Home Health LLC","","Active","","2614 NICOLLET AVE # 210","Minneapolis","55408","(612) 310-0011","Hennepin","Home and Community Based Services"
"1113096","Bloomfield Saliena Ann","","Active","","Dodge County","","","","License number: 1113096","Child Foster Care"
"1087036","Blooming Kids Child Care Center Inc","","Active","","1209 W Saint Germain St","Saint Cloud","56301","(320) 223-4902","Stearns","Child Care Center"
"1102578","Bloomington Adult Care","","Active","","1200 2ND AVE S FL 1","Minneapolis","55403","(612) 236-3608","Hennepin","Adult Day Care Services"
"1115990","Bloomstrand Margaret Theresa","","Active","","Ramsey County","","","","License number: 1115990","Child Foster Care"
"2000267","Blossom Bridge Child Care","","Active","","5525 141st St N","Hugo","55038","(651) 300-9554","Washington","Child Care Center"
"1128947","Blount Christina Kay","","Active","","Dakota County","","","","License number: 1128947","Child Foster Care"
"1093768","Blowers Jesyka Joleen","","Active","","18679 Russell Dr NW","Solway","56678","(218) 242-1680","Beltrami","Adult Foster Care"
"800215","Blue Earth County Human Service","","Active","","410 S 5th St","Mankato","56002","(507) 304-4319","Blue Earth","Mental Health Clinic"
"2001448","Blue Earth Head Start","","Active","","301 N Main St","Blue Earth","56013","","Faribault","Certified Child Care Center"
"1115524","Blue Home Care Inc.","","Active","","1433 E FRANKLIN AVE STE 10A","Minneapolis","55404","(612) 876-5804","Hennepin","Home and Community Based Services"
"1113932","Blue Lake Health & Wellness","","Closed","09/10/2025","15416 JERSEY AVE S","Savage","55378","(952) 846-9196","Scott","Home and Community Based Services"
"1106184","Blue Nile Home Health Care","","Active","","322 W LAKE ST STE 219","Minneapolis","55408","(612) 423-3026","Hennepin","Home and Community Based Services"
"1110075","Blue Ocean Care LLC","","Active","","4141 CENTRAL AVE NE STE 203","Columbia Heights","55421","(612) 458-4309","Anoka","Home and Community Based Services"
"1111569","Blue Star Group home","","Active","","8425 DUPONT AVE N","Brooklyn Park","55444","(952) 846-8013","Hennepin","Home and Community Based Services"
"1084115","Blue Star Home Care Inc","","Active","","2035 COUNTY ROAD D E STE 220","Maplewood","55109","(651) 440-9817","Ramsey","Home and Community Based Services"
"1115153","Blue Talent Development LLC","","Active","","2855 ANTHONY LN S STE 201E","ST ANTHONY","55418","(651) 353-3153","Hennepin","Home and Community Based Services"
"1111560","Blueline Home Health Care LLC","","Active","","1821 UNIVERSITY AVE W STE 461","Saint Paul","55104","(612) 636-3310","Ramsey","Home and Community Based Services"
"1072889","Bluewater Residential Services","","Active","","1826 Vermillion Rd","Duluth","55803","(218) 724-1286","St. Louis","Home and Community Based Services - Community Residential Setting"
"1072892","Bluewater Residential Services","","Active","","2632 E Superior St","Duluth","55812","(218) 724-1286","St. Louis","Home and Community Based Services - Community Residential Setting"
"1072895","Bluewater Residential Services Inc","","Active","","3411 Woodland Ave","Duluth","55803","(218) 724-1286","St. Louis","Home and Community Based Services - Community Residential Setting"
"1072888","Bluewater Residential Services LLC","","Active","","925 E 4TH ST","Duluth","55805","(218) 724-1286","St. Louis","Home and Community Based Services"
"1072890","Bluewater Residential Services LLC","","Active","","203 HIGH ST APT B","Duluth","55811","(218) 724-1286","St. Louis","Home and Community Based Services - Community Residential Setting"
"1072891","Bluewater Residential Services LLC","","Active","","203 HIGH ST APT A","Duluth","55811","(218) 728-4003","St. Louis","Home and Community Based Services - Community Residential Setting"
"1072893","Bluewater Residential Services LLC","","Active","","5061 Lakewood Rd","Duluth","55804","(218) 724-1286","St. Louis","Home and Community Based Services - Community Residential Setting"
"1072894","Bluewater Residential Services LLC","","Active","","715 Arlington Ave","Duluth","55811","(218) 464-4220","St. Louis","Home and Community Based Services - Community Residential Setting"
"1089315","Bluff View Elementary","","Active","","1156 W Lakewood Ave","Lake City","55041","(651) 345-7187","Wabasha","Certified Child Care Center"
"2000115","Bluff View Head Start","","Active","","1156 W Lakewood Ave","Lake City","55041","(800) 277-8418","Wabasha","Certified Child Care Center"
"1125930","Boateng Harrison & Mireku Sheila","","Active","","4102 14TH AVE S","Moorhead","56560","(218) 299-7320","Clay","Adult Foster Care"
"1122121","Boateng Philip Akwasi","","Active","","1501 BIXBY AVE NE","Bemidji","56601","(701) 729-2727","Beltrami","Adult Foster Care"
"1114683","Bobo Cynthia Delane","","Active","","Hennepin County","","","","License number: 1114683","Child Foster Care"
"1092813","Bobo Kahliah Pleasant","","Active","","Anoka County","","","","License number: 1092813","Child Foster Care"
"1120344","Bobrowski Jessica Lynn","","Active","","Itasca County","","","","License number: 1120344","Child Foster Care"
"1084050","Bocinsky James J & Bocinsky Penny J","","Active","","Itasca County","","","","License number: 1084050","Child Foster Care"
"1107148","Bode Mckenzie Marie","","Revoked","02/07/2022","308 3RD AVE NE","Sleepy Eye","56085","(507) 236-0944","Brown","Family Child Care"
"1001418","Boe Stephanie & Boe Erik","","Active","","2262 Tilsen Ct","Maplewood","55119","(651) 578-7268","Ramsey","Adult Foster Care"
"1123468","Boeckermann Anna Mary","","Active","","209 LINDBERGH DR NW","Little Falls","56345","(320) 290-9500","Morrison","Family Child Care"
"212848","Boeckman Cindy Kay","","Active","","15668 Danville Ave","Rosemount","55068","(612) 382-5490","Dakota","Family Child Care"
"1067530","Boehmer Brenda","","Active","","123 16th Ave S","South St Paul","55075","(651) 216-1864","Dakota","Family Child Care"
"1112737","Boek Karen Lee","","Active","","300 RED WING AVE S UNIT 117","Red Wing","55066","(651) 246-5391","Goodhue","Adult Foster Care"
"1023130","Boerboon Tina M","","Active","","13925 Norway St NW","Andover","55304","(763) 568-2685","Anoka","Family Child Care"
"1079243","Boettcher Brandon James & Boettcher Emily Marie","","Revoked","09/19/2025","Isanti County","","","","License number: 1079243","Child Foster Care"
"1043516","Boever Janel","","Active","","28680 US HIGHWAY 59","Worthington","56187","(507) 329-6009","Nobles","Family Child Care"
"1125931","Bofenkamp Erin Anastasia dba Little Bears LLC","","Active","","17950 CONCORD ST NW","Elk River","55330","(612) 598-5866","Sherburne","Family Child Care"
"1099121","Bogard Tiesa L","","Closed","12/04/2025","5159 LOGAN AVE N","Minneapolis","55430","(612) 245-8926","Hennepin","Family Child Care"
"1128434","Bogart Christina Marie & Bogart Ryan Edward","","Active","","St. Louis County","","","","License number: 1128434","Child Foster Care"
"103859","Bohl Sharon A","","Active","","1898 Munster Ave","Saint Paul","55116","(651) 690-0534","Ramsey","Family Child Care"
"191553","Bohlen Elaine D","","Active","","208 Fredrick Dr","Albert Lea","56007","(507) 373-6280","Freeborn","Family Child Care"
"1120831","Bohlin Sharlene Mae","","Closed","09/16/2025","Becker County","","","","License number: 1120831","Child Foster Care"
"1084645","Bohman McKenzie R","","Active","","11217 53RD AVE SW","Pillager","56473","(218) 839-8369","Cass","Family Child Care"
"1125199","Bohn Tanya Jean","","Active","","Isanti County","","","","License number: 1125199","Child Foster Care"
"1036691","Boho Hayley R","","Active","","1816 3rd Avenue S","Anoka","55303","(763) 576-1497","Anoka","Family Child Care"
"1121383","Boka Jira Tesso","","Closed","09/30/2025","6048 MARX CT","Otsego","55301","(952) 297-5517","Wright","Adult Foster Care"
"1123447","Boki Bulli Petros & Dube Medina Bullo","","Active","","2782 JACAMAR AVE NE","Saint Michael","55376","(651) 497-1811","Wright","Adult Foster Care"
"217359","Boland Kelly","","Active","","2705 91ST CRES N","Brooklyn Park","55443","(612) 242-0624","Hennepin","Family Child Care"
"1062742","Bolcar Franz Cathleen","","Active","","826 Pebble Creek Dr","Saint Cloud","56303","(262) 649-9020","Stearns","Adult Foster Care"
"1121158","Boleman Erin Leah & Boleman Zebadiah Lee","","Active","","Aitkin County","","","","License number: 1121158","Child Foster Care"
"1104487","Bolgrean Shirley Ann","","Active","","125 6TH ST SW APT 103","Barnesville","56514","(218) 329-7313","Clay","Adult Foster Care"
"1109589","Bolinski Eric Calvin & Bolinski Rebecca Mardell","","Active","","Freeborn County","","","","License number: 1109589","Child Foster Care"
"233590","Bolle Charlene","","Active","","2825 Maryland Ave S","St Louis Park","55426","(612) 209-7725","Hennepin","Family Child Care"
"1125250","Bollig Brenda Ann & Bollig Darrel James","","Denied","06/17/2025","Crow Wing County","","","","License number: 1125250","Child Foster Care"
"1120901","Bollig Carrie Ann dba Carrie's Cuties Childcare","","Active","","119 PACIFIC AVE","Randall","56475","(320) 360-5294","Morrison","Family Child Care"
"1046636","Bollig Victoria A","","Active","","4750 283rd St","Cushing","56443","(320) 749-2667","Morrison","Adult Foster Care"
"1128931","Bolton Angel Marie","","Active","","102 E 5TH ST","Argyle","56713","(218) 350-1461","Marshall","Family Child Care"
"1107151","Bombeck Roberta Lee","","Active","","140 MORNINGSIDE DR NE","Hutchinson","55350","(320) 552-5271","McLeod","Family Child Care"
